escenario,realizacion,bloque,tiempo_h,zona,suministro,inventario_inicio,reposicion_recibida,demanda,consumo_satisfecho,inventario_fin,superavit,deficit
base_pre_intercambio,0,9,54,Z2,alimentos,9112.9550096777,0.0,948.6613534366595,948.6613534366595,8164.2936562410405,8164.2936562410405,0.0
base_pre_intercambio,0,9,54,Z2,medicamentos,0.0,0.0,47.30807612587618,0.0,0.0,0.0,47.30807612587618
base_pre_intercambio,0,9,54,Z3,agua,23355.620512416932,0.0,1970.2645193227474,1970.2645193227474,21385.355993094185,21385.355993094185,0.0
base_pre_intercambio,0,9,54,Z3,alimentos,4025.204462778892,0.0,820.2756589482601,820.2756589482601,3204.9288038306318,3204.9288038306318,0.0
base_pre_intercambio,0,9,54,Z3,medicamentos,0.0,0.0,18.891596497810887,0.0,0.0,0.0,18.891596497810887
base_pre_intercambio,0,9,54,Z4,agua,501179.7587329346,0.0,8073.2153708865935,8073.2153708865935,493106.543362048,493106.543362048,0.0
base_pre_intercambio,0,9,54,Z4,alimentos,88226.3736682282,0.0,2373.5805371917218,2373.5805371917218,85852.79313103648,85852.79313103648,0.0
base_pre_intercambio,0,9,54,Z4,medicamentos,1935.152074915723,0.0,122.97492233225756,122.97492233225756,1812.1771525834654,1812.1771525834654,0.0
base_pre_intercambio,0,9,54,Z5,agua,17115.438103629687,0.0,1497.7310756345817,1497.7310756345817,15617.707027995106,15617.707027995106,0.0
base_pre_intercambio,0,9,54,Z5,alimentos,3199.612177726401,0.0,375.0050012637542,375.0050012637542,2824.6071764626467,2824.6071764626467,0.0
base_pre_intercambio,0,9,54,Z5,medicamentos,0.0,0.0,27.73993705338919,0.0,0.0,0.0,27.73993705338919
base_pre_intercambio,0,10,60,Z1,agua,0.0,0.0,0.0,0.0,0.0,0.0,0.0
base_pre_intercambio,0,10,60,Z1,alimentos,0.0,0.0,0.0,0.0,0.0,0.0,0.0
base_pre_intercambio,0,10,60,Z1,medicamentos,0.0,0.0,0.0,0.0,0.0,0.0,0.0
base_pre_intercambio,0,10,60,Z2,agua,36560.80600264768,0.0,3002.2040280383253,3002.2040280383253,33558.60197460936,33558.60197460936,0.0
base_pre_intercambio,0,10,60,Z2,alimentos,8164.2936562410405,0.0,925.4853056314723,925.4853056314723,7238.808350609568,7238.808350609568,0.0
base_pre_intercambio,0,10,60,Z2,medicamentos,0.0,0.0,45.46891305947,0.0,0.0,0.0,45.46891305947
base_pre_intercambio,0,10,60,Z3,agua,21385.355993094185,0.0,1750.6647947653184,1750.6647947653184,19634.691198328866,19634.691198328866,0.0
base_pre_intercambio,0,10,60,Z3,alimentos,3204.9288038306318,0.0,680.5313124200002,680.5313124200002,2524.3974914106316,2524.3974914106316,0.0
base_pre_intercambio,0,10,60,Z3,medicamentos,0.0,0.0,33.98323662087123,0.0,0.0,0.0,33.98323662087123
base_pre_intercambio,0,10,60,Z4,agua,493106.543362048,100000.0,8839.31027741438,8839.31027741438,584267.2330846336,584267.2330846336,0.0
base_pre_intercambio,0,10,60,Z4,alimentos,85852.79313103648,18000.0,2284.5447114397625,2284.5447114397625,101568.24841959671,101568.24841959671,0.0
base_pre_intercambio,0,10,60,Z4,medicamentos,1812.1771525834654,500.0,119.00706609892995,119.00706609892995,2193.1700864845357,2193.1700864845357,0.0
base_pre_intercambio,0,10,60,Z5,agua,15617.707027995106,0.0,1677.523089733106,1677.523089733106,13940.183938262,13940.183938262,0.0
base_pre_intercambio,0,10,60,Z5,alimentos,2824.6071764626467,0.0,497.6070310277915,497.6070310277915,2327.0001454348553,2327.0001454348553,0.0
base_pre_intercambio,0,10,60,Z5,medicamentos,0.0,0.0,16.98614244448476,0.0,0.0,0.0,16.98614244448476
base_pre_intercambio,0,11,66,Z1,agua,0.0,0.0,0.0,0.0,0.0,0.0,0.0
base_pre_intercambio,0,11,66,Z1,alimentos,0.0,0.0,0.0,0.0,0.0,0.0,0.0
base_pre_intercambio,0,11,66,Z1,medicamentos,0.0,0.0,0.0,0.0,0.0,0.0,0.0
base_pre_intercambio,0,11,66,Z2,agua,33558.60197460936,0.0,2324.0429833713547,2324.0429833713547,31234.558991238006,31234.558991238006,0.0
